{'name': 'шмидта', 'options': ['ГСК N4 ул.Лейтенанта Шмидта Территория', 'Лейтенанта Шмидта Улица']}	шмидта
{'name': 'кировский', 'options': ['ГСК N41 Кировский по ул.Ильменская Территория']}	кировский
{'name': 'ул.ильменская', 'options': ['ГСК N41 Кировский по ул.Ильменская Территория']}	ул.ильменская
{'name': '(ул.б.', 'options': ['ГСК Автолюбитель (ул.Б. Печерская 82а) Территория']}	(ул.б.
{'name': '82а)', 'options': ['ГСК Автолюбитель (ул.Б. Печерская 82а) Территория', 'ГСК Автолюбитель(ул.Печерская Б 82а) Территория']}	82а)
{'name': 'автолюбитель(ул.горького-20)', 'options': ['ГСК Автолюбитель(ул.Горького-20) Территория']}	автолюбитель(ул.горького-20)
{'name': 'автолюбитель(ул.м.горького', 'options': ['ГСК Автолюбитель(ул.М.Горького 20) Территория']}	автолюбитель(ул.м.горького
{'name': '20)', 'options': ['ГСК Автолюбитель(ул.М.Горького 20) Территория']}	20)
{'name': 'автолюбитель(ул.м.горького-20)', 'options': ['ГСК Автолюбитель(ул.М.Горького-20) Территория']}	автолюбитель(ул.м.горького-20)
{'name': 'автолюбитель(ул.печерская', 'options': ['ГСК Автолюбитель(ул.Печерская Б 82а) Территория']}	автолюбитель(ул.печерская
{'name': 'б', 'options': ['ГСК Автолюбитель(ул.Печерская Б 82а) Территория']}	б
{'name': 'сутырина', 'options': ['ГСК Антей ул. Сутырина Территория', 'Сутырина Улица']}	сутырина
{'name': 'заводск', 'options': ['ГСК АО завод Красное Сормово ул. Заводск Территория']}	заводск
{'name': 'афганец', 'options': ['Гск Афганец Территория']}	афганец
{'name': 'ул.торфяная', 'options': ['ГСК Березка ул.Торфяная Территория']}	ул.торфяная
{'name': 'буран(ул.бринского)', 'options': ['ГСК Буран(ул.Бринского) Территория']}	буран(ул.бринского)
{'name': 'коминтерна', 'options': ['ГСК Бытовик ул. Коминтерна Территория', 'ГСК Варя ул. Коминтерна 45 Территория', 'ГСК Левинка-2 ул. Коминтерна 49 Территория', 'Коминтерна Улица']}	коминтерна
{'name': 'вдпо', 'options': ['Гск ВДПО Территория']}	вдпо
{'name': 'верхне-печерский', 'options': ['ГСК Верхне-Печерский (ул.Бринского 9) Территория']}	верхне-печерский
{'name': '(ул.бринского', 'options': ['ГСК Верхне-Печерский (ул.Бринского 9) Территория', 'ГСК Защита (ул.Бринского 9а) Территория', 'ГСК Стрела (ул.Бринского 11а) Территория']}	(ул.бринского
{'name': '9)', 'options': ['ГСК Верхне-Печерский (ул.Бринского 9) Территория']}	9)
{'name': 'верхне-печерский(ул.бринского)', 'options': ['ГСК Верхне-Печерский(ул.Бринского) Территория']}	верхне-печерский(ул.бринского)
